order_id,user_id,dish_name,toppings_selected,addons_selected,season,order_date,quantity,total_price,profit_margin
863,1075.0,Pani Puri,"['Butter', 'Anar Seeds', 'Tomato']","['French Fries', 'Ice Cream']",Diwali,2024-06-07,3,630,206.2
864,1094.0,Chole Bhature,"['Coriander', 'Cheese', 'Tomato']",['Papad'],Rainy,2023-12-12,4,652,186.99
865,,Sev Puri,"['Coriander', 'Onion']","['Papad', 'French Fries']",Diwali,2023-05-17,5,645,148.15
866,1085.0,Masala Dosa,"['Dahi', 'Coriander']",[],Christmas,2023-11-06,2,232,49.36
867,1016.0,Masala Dosa,"['Coriander', 'Tomato', 'Butter']",['Papad'],Holi,2023-06-18,4,796,246.41
868,,Bhel,[],[],Winter,2023-03-09,4,496,162.65
869,1043.0,Idli Sambar,[],[],Christmas,2023-01-05,1,98,20.61
870,,Masala Dosa,"['Cheese', 'Coriander']","['Chutney', 'Cold Drink']",Navratri,2024-07-12,2,298,76.45
871,1081.0,Bhel,"['Onion', 'Cheese', 'Butter']",[],Summer,2024-01-22,2,360,84.75
872,1095.0,Vada Pav,"['Butter', 'Tomato', 'Dahi']",['Cold Drink'],Summer,2024-04-10,2,332,103.52
873,1016.0,Bhel,"['Dahi', 'Tomato']",[],Diwali,2023-08-03,2,244,57.81
874,1009.0,Sev Puri,"['Cheese', 'Coriander']",[],Winter,2023-11-05,4,352,116.72
875,1078.0,Masala Dosa,[],"['Cold Drink', 'Extra Cheese']",Holi,2024-06-22,1,96,32.68
876,1021.0,Pani Puri,['Butter'],[],Summer,2023-05-19,5,500,191.33
877,1038.0,Masala Dosa,"['Cheese', 'Dahi', 'Anar Seeds']","['Extra Cheese', 'French Fries']",Diwali,2023-03-31,5,740,282.75
878,1051.0,Chole Bhature,"['Butter', 'Anar Seeds', 'Onion']",['Cold Drink'],Diwali,2023-03-12,3,372,143.46
879,1047.0,Chole Bhature,"['Butter', 'Dahi']","['Cold Drink', 'French Fries']",Holi,2023-01-23,3,606,218.03
880,1079.0,Vada Pav,"['Dahi', 'Cheese', 'Anar Seeds']",[],Rainy,2023-02-16,3,357,77.44
881,1081.0,Pani Puri,"['Coriander', 'Tomato']","['Chutney', 'French Fries']",Rainy,2024-07-27,3,417,128.01
882,,Vada Pav,[],[],Winter,2023-08-09,2,294,86.54
883,1087.0,Pani Puri,[],[],Winter,2023-11-14,1,52,11.26
884,1098.0,Pav Bhaji,['Tomato'],"['Chutney', 'French Fries']",Holi,2023-12-31,2,360,95.79
885,1080.0,Pav Bhaji,"['Coriander', 'Onion']",[],Winter,2023-08-25,4,376,75.46
886,1052.0,Sev Puri,"['Coriander', 'Dahi']",['Extra Cheese'],Navratri,2024-07-05,2,256,87.78
887,1030.0,Chole Bhature,[],[],Rainy,2024-07-09,1,134,46.13
888,,Idli Sambar,"['Dahi', 'Butter', 'Coriander']",[],Winter,2023-09-26,1,112,29.45
889,1057.0,Masala Dosa,"['Onion', 'Butter']",[],Christmas,2024-08-21,4,404,152.31
890,1022.0,Sev Puri,"['Anar Seeds', 'Onion', 'Dahi']","['Extra Cheese', 'Cold Drink']",Winter,2023-01-22,4,636,219.2
891,1010.0,Pani Puri,[],"['Chutney', 'French Fries']",Rainy,2024-08-19,4,360,77.43
892,1100.0,Idli Sambar,"['Cheese', 'Anar Seeds', 'Butter']",[],Holi,2023-05-26,1,88,33.61
893,1014.0,Vada Pav,[],"['French Fries', 'Cold Drink']",Summer,2024-05-23,4,480,164.93
894,,Chole Bhature,['Onion'],['Papad'],Diwali,2024-04-23,5,450,91.15
895,1079.0,Idli Sambar,['Tomato'],"['Chutney', 'Ice Cream']",Winter,2024-02-03,1,130,45.16
896,1051.0,Pav Bhaji,"['Dahi', 'Tomato', 'Anar Seeds']","['French Fries', 'Chutney']",Christmas,2023-08-09,2,282,74.32
897,1008.0,Vada Pav,['Butter'],"['Papad', 'French Fries']",Holi,2023-09-05,4,668,190.58
898,1033.0,Pani Puri,"['Cheese', 'Dahi', 'Butter']",[],Summer,2023-07-30,5,480,115.79
899,1054.0,Pav Bhaji,"['Butter', 'Tomato']",['Chutney'],Navratri,2023-09-08,3,489,137.59
900,1027.0,Sev Puri,[],"['Extra Cheese', 'Papad']",Diwali,2024-03-10,5,515,137.55
901,,Pani Puri,['Anar Seeds'],[],Holi,2023-04-07,4,640,243.82
902,,Pani Puri,[],['Cold Drink'],Navratri,2024-08-22,2,220,79.13
903,1081.0,Pav Bhaji,"['Anar Seeds', 'Tomato']",[],Summer,2023-08-08,4,528,188.27
904,1048.0,Sev Puri,"['Onion', 'Butter', 'Anar Seeds']","['Cold Drink', 'French Fries']",Navratri,2023-07-16,3,468,96.76
905,1028.0,Pav Bhaji,"['Cheese', 'Dahi']","['Extra Cheese', 'Ice Cream']",Christmas,2023-11-09,2,414,91.27
906,1022.0,Masala Dosa,"['Tomato', 'Anar Seeds']",[],Rainy,2023-03-21,5,480,126.45
907,1060.0,Bhel,['Cheese'],['Extra Cheese'],Holi,2023-12-14,5,445,110.62
908,1011.0,Pani Puri,['Dahi'],"['Cold Drink', 'Ice Cream']",Diwali,2023-04-15,5,830,259.36
909,,Chole Bhature,"['Coriander', 'Dahi', 'Cheese']","['Extra Cheese', 'Papad']",Holi,2023-08-20,3,519,170.07
910,1055.0,Chole Bhature,"['Coriander', 'Dahi', 'Tomato']",[],Navratri,2023-10-30,2,274,85.1
911,1058.0,Vada Pav,"['Dahi', 'Tomato', 'Cheese']",['Ice Cream'],Holi,2024-02-09,3,366,80.37
912,1010.0,Sev Puri,"['Dahi', 'Coriander']","['French Fries', 'Papad']",Navratri,2024-04-12,1,115,27.26
913,1057.0,Pav Bhaji,[],[],Winter,2023-11-13,2,132,35.08
914,1043.0,Pani Puri,"['Anar Seeds', 'Tomato', 'Onion']",['Ice Cream'],Summer,2023-07-13,1,149,30.63
915,1029.0,Idli Sambar,"['Coriander', 'Onion']","['French Fries', 'Ice Cream']",Winter,2024-01-16,4,480,125.29
916,1094.0,Chole Bhature,['Coriander'],"['Ice Cream', 'Papad']",Holi,2024-06-28,3,426,156.88
917,1029.0,Pani Puri,['Butter'],['Ice Cream'],Christmas,2023-08-07,3,492,190.83
918,1081.0,Bhel,"['Butter', 'Cheese', 'Coriander']","['French Fries', 'Papad']",Diwali,2024-08-08,3,450,153.04
919,1069.0,Sev Puri,"['Tomato', 'Coriander']",['Papad'],Navratri,2023-05-31,5,535,144.09
920,1013.0,Pani Puri,[],"['Ice Cream', 'Chutney']",Christmas,2024-01-01,3,474,133.45
921,1073.0,Masala Dosa,[],[],Diwali,2023-05-15,2,162,47.76
922,1092.0,Idli Sambar,"['Anar Seeds', 'Dahi']",[],Navratri,2024-03-30,3,447,100.0
923,1025.0,Chole Bhature,['Dahi'],[],Diwali,2024-02-12,2,166,41.43
924,1044.0,Chole Bhature,"['Tomato', 'Cheese']",['Ice Cream'],Holi,2024-02-15,2,322,90.69
925,1005.0,Chole Bhature,"['Dahi', 'Cheese']",[],Navratri,2024-03-30,5,770,175.86
926,,Masala Dosa,[],[],Holi,2023-08-07,3,270,80.96
927,,Chole Bhature,"['Onion', 'Butter']",[],Diwali,2023-12-25,3,330,84.64
928,1075.0,Sev Puri,"['Anar Seeds', 'Dahi']",['French Fries'],Diwali,2023-12-08,4,676,161.74
929,1033.0,Chole Bhature,"['Dahi', 'Onion']","['Papad', 'Ice Cream']",Rainy,2023-09-23,2,232,63.19
930,1033.0,Idli Sambar,"['Butter', 'Tomato']",[],Christmas,2023-03-23,2,212,67.08
931,1086.0,Idli Sambar,"['Dahi', 'Cheese']",[],Diwali,2023-05-13,1,75,27.95
932,1052.0,Masala Dosa,['Onion'],"['French Fries', 'Extra Cheese']",Diwali,2023-06-03,2,372,113.6
933,,Pav Bhaji,"['Onion', 'Coriander']",[],Summer,2024-05-23,2,264,94.8
934,1080.0,Pav Bhaji,"['Anar Seeds', 'Onion', 'Cheese']",['Cold Drink'],Navratri,2023-06-30,3,495,129.26
935,1073.0,Bhel,[],"['Ice Cream', 'Chutney']",Diwali,2023-03-22,2,358,141.75
936,1042.0,Idli Sambar,"['Butter', 'Dahi', 'Cheese']","['Extra Cheese', 'Chutney']",Winter,2023-02-09,1,191,45.59
937,1100.0,Pani Puri,"['Onion', 'Butter']",[],Holi,2023-08-19,4,376,85.06
938,1015.0,Chole Bhature,"['Tomato', 'Anar Seeds']",['Extra Cheese'],Christmas,2024-06-27,4,540,198.96
939,1057.0,Chole Bhature,['Onion'],['French Fries'],Rainy,2023-04-17,1,89,22.1
940,1062.0,Idli Sambar,"['Butter', 'Cheese', 'Anar Seeds']",[],Christmas,2023-02-12,3,396,156.98
941,,Sev Puri,[],[],Rainy,2024-07-26,3,177,36.21
942,1037.0,Vada Pav,"['Tomato', 'Cheese']",[],Holi,2024-01-18,3,279,101.88
943,1081.0,Pani Puri,"['Onion', 'Cheese', 'Tomato']",[],Diwali,2023-09-20,1,144,39.08
944,1094.0,Sev Puri,['Dahi'],['Ice Cream'],Summer,2023-01-17,4,604,137.33
945,,Idli Sambar,"['Onion', 'Dahi', 'Tomato']",['Chutney'],Winter,2023-10-22,3,597,151.97
946,1022.0,Pani Puri,"['Anar Seeds', 'Onion', 'Butter']","['Extra Cheese', 'Cold Drink']",Rainy,2023-12-01,3,390,93.13
947,1008.0,Bhel,"['Dahi', 'Coriander', 'Tomato']",['Ice Cream'],Summer,2023-03-29,1,149,57.1
948,1014.0,Chole Bhature,"['Cheese', 'Coriander', 'Butter']",[],Christmas,2024-04-27,3,339,129.08
949,,Vada Pav,['Butter'],[],Rainy,2023-04-06,4,504,189.55
950,1015.0,Sev Puri,"['Tomato', 'Dahi', 'Coriander']","['Papad', 'Extra Cheese']",Christmas,2024-01-04,3,648,143.58
951,1032.0,Masala Dosa,"['Tomato', 'Coriander', 'Anar Seeds']",[],Summer,2023-02-11,1,156,46.13
952,,Pani Puri,[],"['French Fries', 'Chutney']",Navratri,2024-01-27,5,800,184.08
953,1057.0,Vada Pav,['Coriander'],['Extra Cheese'],Rainy,2024-01-24,4,644,241.73
954,1010.0,Sev Puri,"['Tomato', 'Butter', 'Anar Seeds']",['Papad'],Navratri,2024-08-02,4,488,127.43
955,1099.0,Vada Pav,"['Dahi', 'Onion', 'Anar Seeds']",[],Winter,2023-10-25,1,141,33.09
956,1050.0,Idli Sambar,['Tomato'],['Cold Drink'],Navratri,2023-02-14,3,351,106.26
957,1079.0,Vada Pav,[],"['French Fries', 'Chutney']",Rainy,2023-10-29,4,432,130.48
958,1009.0,Bhel,"['Cheese', 'Anar Seeds']",['Ice Cream'],Diwali,2023-06-19,2,380,115.15
959,1048.0,Pav Bhaji,"['Cheese', 'Anar Seeds']",[],Navratri,2023-09-30,4,552,196.06
960,,Masala Dosa,['Butter'],"['Cold Drink', 'French Fries']",Winter,2024-01-31,3,390,118.18
961,1050.0,Sev Puri,"['Tomato', 'Dahi']",['French Fries'],Christmas,2023-06-01,5,465,115.12
962,1084.0,Pani Puri,[],"['Papad', 'Cold Drink']",Diwali,2023-01-30,2,356,117.05
963,1076.0,Vada Pav,[],[],Winter,2023-06-06,4,500,138.82
964,,Chole Bhature,['Onion'],['Ice Cream'],Winter,2024-07-06,4,588,221.95
965,1069.0,Idli Sambar,['Butter'],[],Winter,2024-01-04,5,495,141.0
966,,Masala Dosa,['Tomato'],['Chutney'],Diwali,2024-02-26,2,240,73.25
967,,Chole Bhature,['Dahi'],[],Navratri,2023-02-04,3,264,94.97
968,1047.0,Bhel,[],['Cold Drink'],Diwali,2024-03-02,2,184,41.95
969,1001.0,Chole Bhature,[],['Papad'],Winter,2024-03-30,4,544,201.51
970,1039.0,Chole Bhature,"['Cheese', 'Tomato']",['French Fries'],Summer,2023-11-02,5,680,251.79
971,,Pani Puri,"['Butter', 'Tomato']",[],Summer,2023-01-14,3,360,102.13
972,,Masala Dosa,['Anar Seeds'],[],Diwali,2023-01-23,4,332,111.42
973,1100.0,Vada Pav,['Anar Seeds'],[],Navratri,2024-07-23,3,285,77.56
974,1097.0,Vada Pav,"['Anar Seeds', 'Dahi', 'Onion']",['Chutney'],Christmas,2023-01-11,3,312,114.8
975,1036.0,Pani Puri,"['Cheese', 'Tomato']",['French Fries'],Rainy,2024-07-24,3,420,89.21
976,1035.0,Pav Bhaji,[],['Cold Drink'],Diwali,2023-11-04,5,485,106.08
977,1000.0,Masala Dosa,"['Anar Seeds', 'Butter']","['Ice Cream', 'Papad']",Winter,2024-05-14,5,730,225.83
978,1091.0,Idli Sambar,"['Butter', 'Onion', 'Dahi']",['Papad'],Holi,2023-09-03,3,540,116.0
979,,Pav Bhaji,['Tomato'],[],Summer,2023-10-30,5,670,137.02
980,1060.0,Bhel,"['Anar Seeds', 'Onion', 'Dahi']",[],Winter,2024-07-05,5,685,169.62
981,1016.0,Pav Bhaji,"['Cheese', 'Tomato', 'Coriander']",[],Rainy,2024-01-23,4,708,267.02
982,,Pani Puri,[],[],Navratri,2023-08-06,5,710,179.55
983,1002.0,Pani Puri,"['Onion', 'Cheese']",['French Fries'],Navratri,2024-07-21,2,312,120.6
984,1086.0,Bhel,"['Anar Seeds', 'Butter', 'Onion']",[],Holi,2023-09-19,3,258,54.36
985,1065.0,Pav Bhaji,[],[],Navratri,2023-09-18,2,188,63.24
986,1010.0,Masala Dosa,[],[],Winter,2023-06-01,2,246,53.15
987,1028.0,Idli Sambar,"['Coriander', 'Onion']",['French Fries'],Diwali,2024-02-06,2,366,141.48
988,1069.0,Bhel,"['Butter', 'Tomato']",['Cold Drink'],Summer,2023-10-03,3,558,222.92
989,,Chole Bhature,"['Tomato', 'Anar Seeds', 'Butter']","['French Fries', 'Extra Cheese']",Navratri,2023-03-20,3,651,197.92
990,1010.0,Sev Puri,"['Dahi', 'Coriander']",[],Summer,2023-02-02,4,428,125.62
991,1027.0,Masala Dosa,['Cheese'],['Extra Cheese'],Navratri,2024-02-24,4,476,140.44
992,,Vada Pav,[],"['French Fries', 'Ice Cream']",Christmas,2023-05-09,1,91,32.31
993,1002.0,Idli Sambar,[],['Extra Cheese'],Summer,2024-06-17,1,124,33.67
994,1053.0,Sev Puri,"['Coriander', 'Onion', 'Dahi']",[],Christmas,2023-08-09,1,81,26.18
995,1033.0,Sev Puri,['Dahi'],"['French Fries', 'Papad']",Navratri,2023-10-29,1,176,57.65
996,1080.0,Chole Bhature,"['Cheese', 'Coriander', 'Anar Seeds']","['Extra Cheese', 'French Fries']",Holi,2023-07-13,3,591,166.45
997,1091.0,Pani Puri,[],"['Papad', 'Extra Cheese']",Winter,2024-06-26,2,240,65.09
998,,Sev Puri,[],"['Ice Cream', 'Extra Cheese']",Christmas,2024-07-30,4,388,132.58
999,1033.0,Bhel,['Coriander'],"['Extra Cheese', 'Chutney']",Winter,2023-10-16,4,736,178.75
1000,1074.0,Pani Puri,['Onion'],[],Diwali,2024-04-05,1,111,30.44
1001,,Chole Bhature,"['Onion', 'Dahi']",[],Navratri,2023-04-08,1,120,43.96
1002,1086.0,Pav Bhaji,"['Tomato', 'Coriander', 'Onion']",[],Holi,2023-11-22,3,342,123.48
1003,1011.0,Bhel,"['Tomato', 'Anar Seeds']","['Chutney', 'Papad']",Rainy,2023-11-06,1,200,48.55
1004,,Vada Pav,[],[],Summer,2024-05-01,4,520,124.74
1005,1055.0,Bhel,"['Cheese', 'Anar Seeds', 'Dahi']",[],Holi,2024-08-18,4,552,117.03
1006,,Pav Bhaji,['Dahi'],['Papad'],Christmas,2024-08-11,4,672,177.13
1007,,Idli Sambar,['Anar Seeds'],"['French Fries', 'Ice Cream']",Winter,2024-02-20,3,354,105.62
1008,,Chole Bhature,"['Cheese', 'Onion']",[],Holi,2024-04-24,1,148,52.18
1009,1075.0,Vada Pav,"['Coriander', 'Dahi']",[],Diwali,2024-04-12,3,435,162.78
1010,,Bhel,"['Anar Seeds', 'Dahi']","['Extra Cheese', 'Papad']",Christmas,2024-07-24,3,540,162.38
1011,,Bhel,['Tomato'],[],Rainy,2023-10-19,3,393,116.12
1012,1017.0,Chole Bhature,['Dahi'],"['Extra Cheese', 'Chutney']",Holi,2024-04-06,1,178,47.05
1013,,Pav Bhaji,"['Butter', 'Dahi']",['Chutney'],Navratri,2024-08-06,2,186,54.64
1014,1037.0,Pav Bhaji,"['Onion', 'Dahi']",['Papad'],Rainy,2023-09-05,4,616,202.18
1015,,Idli Sambar,"['Anar Seeds', 'Tomato', 'Onion']",['Cold Drink'],Holi,2023-05-07,3,489,166.3
1016,1045.0,Pani Puri,[],['French Fries'],Diwali,2024-08-10,4,416,115.78
1017,,Sev Puri,"['Butter', 'Anar Seeds', 'Cheese']","['French Fries', 'Ice Cream']",Rainy,2023-11-27,4,832,258.02
1018,1090.0,Masala Dosa,"['Cheese', 'Dahi']",[],Winter,2023-06-16,1,135,32.21
1019,1026.0,Chole Bhature,"['Onion', 'Anar Seeds']",['Papad'],Holi,2024-03-19,3,378,81.64
1020,1037.0,Bhel,['Onion'],['Chutney'],Diwali,2023-05-15,3,270,90.45
1021,1098.0,Pav Bhaji,[],['Ice Cream'],Christmas,2024-04-22,3,297,87.32
1022,1002.0,Chole Bhature,"['Butter', 'Anar Seeds']",['Chutney'],Winter,2023-05-29,4,488,149.15
1023,1029.0,Sev Puri,"['Anar Seeds', 'Dahi', 'Coriander']",[],Navratri,2023-03-19,3,450,126.77
1024,1075.0,Bhel,"['Dahi', 'Cheese', 'Onion']",['Chutney'],Rainy,2023-04-15,4,588,161.48
1025,1017.0,Bhel,[],['Extra Cheese'],Winter,2024-08-17,3,441,164.33
1026,,Masala Dosa,"['Butter', 'Anar Seeds']",[],Summer,2023-06-30,4,536,172.07
1027,1050.0,Bhel,"['Cheese', 'Dahi', 'Tomato']",['Extra Cheese'],Rainy,2024-07-09,2,272,80.01
1028,1048.0,Sev Puri,"['Dahi', 'Coriander', 'Anar Seeds']",['Extra Cheese'],Holi,2023-03-24,4,788,167.74
1029,1073.0,Idli Sambar,[],"['Chutney', 'French Fries']",Navratri,2023-11-22,1,122,43.34
1030,1074.0,Vada Pav,[],"['Extra Cheese', 'French Fries']",Diwali,2024-08-11,1,183,59.58
1031,1096.0,Sev Puri,[],"['Cold Drink', 'Chutney']",Winter,2023-06-08,4,588,210.49
1032,1010.0,Sev Puri,[],"['French Fries', 'Ice Cream']",Summer,2023-09-09,5,590,136.07
1033,1025.0,Idli Sambar,[],[],Summer,2023-03-15,3,432,161.65
1034,1056.0,Bhel,['Butter'],"['Papad', 'Chutney']",Holi,2023-10-20,1,198,67.41
1035,,Masala Dosa,"['Coriander', 'Onion']",['French Fries'],Holi,2023-05-07,4,736,245.13
1036,1091.0,Idli Sambar,[],['Chutney'],Summer,2023-09-06,3,261,56.43
1037,1083.0,Sev Puri,"['Coriander', 'Onion']","['French Fries', 'Papad']",Navratri,2023-12-01,5,550,169.55
1038,1043.0,Masala Dosa,"['Dahi', 'Anar Seeds']",[],Navratri,2023-12-28,4,640,128.67
1039,1088.0,Masala Dosa,['Tomato'],['Papad'],Navratri,2024-04-21,1,135,44.99
1040,1032.0,Sev Puri,['Anar Seeds'],[],Rainy,2023-10-12,5,315,78.16
1041,1099.0,Bhel,[],[],Christmas,2024-07-09,3,303,80.43
1042,,Pani Puri,['Coriander'],['French Fries'],Rainy,2023-01-24,1,94,31.48
1043,1095.0,Masala Dosa,"['Tomato', 'Anar Seeds', 'Dahi']",['Papad'],Winter,2023-08-06,2,362,118.74
1044,1011.0,Sev Puri,['Butter'],['Cold Drink'],Diwali,2024-07-08,5,830,302.65
1045,1052.0,Bhel,"['Anar Seeds', 'Dahi']","['Chutney', 'Ice Cream']",Navratri,2024-04-20,2,322,89.81
1046,,Sev Puri,"['Dahi', 'Tomato']","['French Fries', 'Papad']",Summer,2023-11-29,4,664,149.39
1047,1098.0,Bhel,"['Butter', 'Tomato']",['French Fries'],Rainy,2023-08-04,5,930,263.2
1048,1046.0,Sev Puri,['Tomato'],['Cold Drink'],Winter,2024-04-01,2,278,64.63
1049,1020.0,Sev Puri,"['Anar Seeds', 'Cheese', 'Butter']",['French Fries'],Christmas,2024-04-21,4,496,169.81
1050,1004.0,Sev Puri,['Coriander'],[],Rainy,2023-05-24,3,450,163.18
1051,,Pav Bhaji,"['Dahi', 'Butter', 'Onion']",[],Rainy,2023-04-17,2,230,90.87
1052,1049.0,Chole Bhature,['Butter'],[],Navratri,2023-10-04,2,238,77.14
1053,1022.0,Masala Dosa,[],[],Holi,2023-03-20,1,104,39.25
1054,1002.0,Masala Dosa,['Tomato'],"['Papad', 'Chutney']",Diwali,2023-10-01,5,825,301.59
1055,1017.0,Sev Puri,"['Anar Seeds', 'Coriander', 'Onion']",[],Diwali,2024-03-21,4,420,131.03
1056,,Vada Pav,[],"['Ice Cream', 'Chutney']",Diwali,2023-05-03,4,660,173.02
1057,1001.0,Pav Bhaji,"['Cheese', 'Butter', 'Tomato']",['Cold Drink'],Holi,2023-08-01,2,298,86.4
1058,1086.0,Idli Sambar,"['Cheese', 'Onion']","['Ice Cream', 'Extra Cheese']",Winter,2023-05-06,4,560,123.47
1059,,Chole Bhature,[],[],Diwali,2023-04-03,4,324,78.99
1060,,Sev Puri,"['Cheese', 'Butter']",['Papad'],Summer,2023-10-26,5,905,240.65
1061,1048.0,Masala Dosa,"['Onion', 'Anar Seeds', 'Coriander']",[],Winter,2024-02-16,4,432,101.81
1062,1083.0,Masala Dosa,['Tomato'],"['Extra Cheese', 'Papad']",Winter,2024-05-21,3,309,77.89
1063,1006.0,Vada Pav,['Anar Seeds'],['Papad'],Navratri,2023-09-02,2,182,44.09
1064,1055.0,Pav Bhaji,['Anar Seeds'],['Papad'],Navratri,2024-02-04,2,204,59.79
1065,1094.0,Sev Puri,['Butter'],"['Extra Cheese', 'Chutney']",Summer,2023-10-19,5,515,120.65
1066,1058.0,Chole Bhature,['Tomato'],['Papad'],Christmas,2023-10-29,4,484,103.38
1067,1080.0,Sev Puri,"['Butter', 'Cheese']","['Chutney', 'Cold Drink']",Winter,2023-08-08,2,250,65.6
1068,1094.0,Sev Puri,"['Tomato', 'Onion']",['Ice Cream'],Holi,2024-06-28,3,486,192.03
1069,1061.0,Vada Pav,['Onion'],['Cold Drink'],Winter,2024-07-28,3,279,94.59
1070,1058.0,Pani Puri,[],['Ice Cream'],Navratri,2023-04-30,2,154,57.53
1071,1082.0,Masala Dosa,"['Coriander', 'Butter']",['Chutney'],Rainy,2023-02-18,3,528,190.52
1072,1016.0,Pav Bhaji,['Anar Seeds'],['Ice Cream'],Winter,2024-06-24,2,252,80.86
1073,1057.0,Chole Bhature,[],[],Holi,2024-06-30,1,57,11.53
1074,1054.0,Chole Bhature,"['Coriander', 'Cheese', 'Dahi']",['Papad'],Holi,2024-06-13,3,300,60.96
1075,1027.0,Pav Bhaji,['Anar Seeds'],[],Christmas,2024-03-28,4,524,190.2
1076,1007.0,Pani Puri,"['Onion', 'Dahi', 'Butter']",[],Navratri,2023-09-21,3,354,93.11
1077,,Bhel,"['Cheese', 'Dahi']","['Papad', 'Extra Cheese']",Christmas,2023-03-19,1,135,47.37
1078,1100.0,Pani Puri,['Dahi'],"['Papad', 'Ice Cream']",Diwali,2023-04-15,3,477,142.26
1079,1093.0,Sev Puri,"['Anar Seeds', 'Onion', 'Tomato']",['Chutney'],Rainy,2023-04-02,2,202,54.38
1080,,Sev Puri,"['Tomato', 'Dahi', 'Onion']","['Chutney', 'Cold Drink']",Summer,2023-10-12,2,382,110.12
1081,1000.0,Pani Puri,"['Dahi', 'Tomato']",[],Summer,2023-12-03,3,231,67.72
1082,1061.0,Chole Bhature,"['Dahi', 'Cheese', 'Anar Seeds']",['Chutney'],Christmas,2023-10-18,1,106,33.71
1083,,Idli Sambar,['Tomato'],"['Chutney', 'Extra Cheese']",Winter,2024-07-06,4,656,200.11
1084,1053.0,Chole Bhature,['Onion'],['Ice Cream'],Navratri,2023-12-15,1,129,33.6
1085,1055.0,Pani Puri,['Anar Seeds'],"['Extra Cheese', 'Papad']",Christmas,2024-08-10,1,183,49.82
1086,1008.0,Masala Dosa,"['Dahi', 'Cheese', 'Coriander']",['Chutney'],Christmas,2024-03-14,4,684,252.86
1087,,Masala Dosa,[],['Chutney'],Navratri,2024-02-23,4,468,173.24
1088,,Pani Puri,"['Anar Seeds', 'Tomato', 'Coriander']",[],Winter,2024-03-13,4,620,227.66
1089,1097.0,Bhel,"['Cheese', 'Tomato']",[],Diwali,2023-12-26,3,234,53.56
1090,1017.0,Bhel,"['Coriander', 'Onion', 'Anar Seeds']","['French Fries', 'Extra Cheese']",Summer,2023-10-11,5,765,269.32
1091,1022.0,Pani Puri,"['Butter', 'Coriander', 'Tomato']",[],Summer,2024-04-25,1,178,57.52
1092,1025.0,Bhel,['Anar Seeds'],[],Summer,2023-06-20,3,378,109.12
1093,1081.0,Chole Bhature,"['Dahi', 'Butter', 'Cheese']",[],Navratri,2023-04-29,2,334,109.39
1094,1086.0,Pani Puri,"['Coriander', 'Onion']","['Ice Cream', 'Chutney']",Summer,2024-08-01,4,532,162.38
1095,1024.0,Bhel,['Coriander'],"['Extra Cheese', 'Chutney']",Rainy,2024-03-28,1,184,57.06
1096,1062.0,Masala Dosa,['Tomato'],[],Diwali,2023-01-25,2,140,41.72
1097,1099.0,Masala Dosa,['Anar Seeds'],['Extra Cheese'],Holi,2024-04-25,5,610,220.93
1098,1074.0,Vada Pav,"['Tomato', 'Onion']","['Papad', 'Chutney']",Christmas,2023-04-28,4,608,199.28
1099,,Idli Sambar,"['Anar Seeds', 'Dahi', 'Tomato']","['Ice Cream', 'French Fries']",Holi,2024-06-15,4,664,195.19
1100,1024.0,Pani Puri,['Cheese'],[],Diwali,2023-05-20,4,640,212.72
1101,,Idli Sambar,"['Onion', 'Coriander', 'Dahi']","['Chutney', 'Papad']",Navratri,2023-10-02,2,390,150.48
1102,,Sev Puri,[],['Ice Cream'],Holi,2023-07-08,1,161,54.05
1103,1033.0,Idli Sambar,[],[],Holi,2023-01-17,5,690,162.17
1104,1078.0,Bhel,['Cheese'],['Chutney'],Christmas,2024-03-17,3,414,116.66
1105,1056.0,Vada Pav,"['Dahi', 'Cheese', 'Coriander']","['Extra Cheese', 'Ice Cream']",Holi,2023-06-20,5,1065,355.27
1106,1095.0,Sev Puri,[],['Papad'],Summer,2023-12-29,2,234,90.15
1107,1084.0,Masala Dosa,"['Coriander', 'Tomato', 'Onion']","['Ice Cream', 'Cold Drink']",Rainy,2023-07-22,2,392,117.89
1108,1025.0,Sev Puri,"['Cheese', 'Dahi', 'Butter']",['Ice Cream'],Summer,2023-04-04,1,134,48.11
1109,1068.0,Vada Pav,"['Tomato', 'Onion', 'Cheese']",[],Christmas,2024-06-06,4,432,140.34
1110,1090.0,Masala Dosa,"['Dahi', 'Anar Seeds']",['Ice Cream'],Winter,2024-07-10,3,363,103.63
1111,1097.0,Pani Puri,"['Onion', 'Butter']",[],Christmas,2024-04-02,2,240,82.22
1112,,Pav Bhaji,"['Cheese', 'Butter', 'Coriander']",[],Winter,2024-07-31,2,314,77.99
1113,1010.0,Bhel,"['Cheese', 'Dahi']","['Chutney', 'Papad']",Navratri,2024-01-01,1,156,51.12
1114,,Vada Pav,[],[],Winter,2023-05-16,4,312,81.03
1115,1055.0,Chole Bhature,[],"['Chutney', 'Cold Drink']",Diwali,2023-05-06,1,139,50.95
1116,1099.0,Vada Pav,['Dahi'],[],Navratri,2023-11-06,2,320,93.04
1117,1065.0,Bhel,"['Tomato', 'Butter']",[],Christmas,2023-02-14,5,615,176.56
1118,,Sev Puri,['Coriander'],[],Holi,2024-07-04,1,91,34.36
1119,,Pav Bhaji,"['Anar Seeds', 'Onion']",[],Navratri,2024-03-19,3,330,127.29
