dish_id,dish_name,category,base_price,available_toppings,available_addons
673,Veg Biryani,Dessert,154,"['Dahi', 'Butter', 'Tomato', 'Coriander', 'Onion', 'Anar Seeds', 'Cheese']","['Extra Cheese', 'Papad', 'Chutney', 'French Fries']"
674,Dhokla,Main Course,271,"['Coriander', 'Tomato', 'Butter', 'Anar Seeds']","['Cold Drink', 'French Fries', 'Extra Cheese', 'Ice Cream', 'Papad']"
675,Paratha,Dessert,87,['Onion'],"['Ice Cream', 'Papad', 'French Fries', 'Chutney']"
676,Chicken Curry,Drink,90,"['Anar Seeds', 'Tomato', 'Onion', 'Coriander', 'Butter', 'Dahi']","['Cold Drink', 'Ice Cream', 'French Fries', 'Papad']"
677,Ice Cream,Dessert,283,"['Anar Seeds', 'Onion']","['Chutney', 'Cold Drink', 'Extra Cheese', 'French Fries']"
678,Vada Pav,Main Course,250,"['Cheese', 'Coriander', 'Butter', 'Dahi', 'Tomato']","['French Fries', 'Cold Drink', 'Chutney', 'Papad', 'Extra Cheese', 'Ice Cream']"
679,Butter Naan,Dessert,281,"['Dahi', 'Onion', 'Butter']","['Chutney', 'Extra Cheese']"
680,Dhokla,Main Course,169,"['Onion', 'Anar Seeds', 'Tomato', 'Butter', 'Cheese']","['Papad', 'Cold Drink', 'Extra Cheese', 'Ice Cream', 'French Fries']"
681,Cold Coffee,Snack,122,"['Tomato', 'Anar Seeds', 'Onion', 'Dahi']","['Extra Cheese', 'Chutney']"
682,Poha,Drink,280,"['Coriander', 'Onion', 'Butter', 'Tomato', 'Anar Seeds', 'Dahi', 'Cheese']",['Chutney']
683,Paneer Tikka,Dessert,233,"['Coriander', 'Butter', 'Anar Seeds', 'Dahi', 'Cheese', 'Onion', 'Tomato']","['Papad', 'Chutney', 'Cold Drink', 'French Fries', 'Ice Cream']"
684,Fish Fry,Drink,220,"['Anar Seeds', 'Onion', 'Cheese', 'Dahi', 'Tomato']","['Chutney', 'Cold Drink', 'Ice Cream', 'French Fries']"
685,Dhokla,Street Food,143,"['Dahi', 'Butter', 'Onion', 'Coriander', 'Cheese', 'Anar Seeds']","['Extra Cheese', 'Cold Drink', 'Chutney', 'French Fries', 'Papad']"
686,Chicken Curry,Dessert,204,['Anar Seeds'],"['Cold Drink', 'Chutney', 'Papad', 'Extra Cheese']"
687,Dal Tadka,Snack,281,"['Dahi', 'Tomato']","['Ice Cream', 'Papad']"
688,Chole Bhature,Drink,176,"['Dahi', 'Onion', 'Coriander', 'Tomato', 'Anar Seeds']","['French Fries', 'Papad', 'Extra Cheese', 'Cold Drink', 'Chutney']"
689,Butter Naan,Drink,232,"['Tomato', 'Onion', 'Anar Seeds', 'Coriander', 'Cheese']","['Cold Drink', 'Papad', 'Chutney']"
690,Upma,Drink,79,"['Tomato', 'Cheese']",['French Fries']
691,Jalebi,Main Course,255,"['Anar Seeds', 'Tomato', 'Dahi']","['Cold Drink', 'Papad', 'Ice Cream']"
692,Thali,Drink,236,"['Butter', 'Cheese', 'Coriander', 'Dahi', 'Onion', 'Tomato', 'Anar Seeds']","['French Fries', 'Cold Drink']"
693,Poha,Drink,245,"['Tomato', 'Cheese']","['Chutney', 'Ice Cream', 'Extra Cheese', 'French Fries', 'Papad']"
694,Gulab Jamun,Main Course,161,"['Dahi', 'Tomato']","['Ice Cream', 'Papad', 'Cold Drink', 'Extra Cheese', 'Chutney', 'French Fries']"
695,Dal Tadka,Dessert,123,['Cheese'],"['Papad', 'Ice Cream', 'Extra Cheese', 'Cold Drink', 'French Fries']"
696,Cold Coffee,Snack,213,"['Tomato', 'Anar Seeds', 'Coriander']","['Papad', 'French Fries']"
697,Dal Tadka,Drink,66,"['Butter', 'Onion', 'Coriander', 'Dahi', 'Cheese']","['Cold Drink', 'Extra Cheese', 'Chutney']"
698,Fish Fry,Snack,159,"['Cheese', 'Anar Seeds', 'Onion', 'Coriander', 'Dahi', 'Tomato']",['Papad']
699,Bhel,Street Food,59,"['Butter', 'Tomato']","['French Fries', 'Papad', 'Cold Drink', 'Ice Cream', 'Chutney']"
700,Butter Naan,Street Food,120,"['Tomato', 'Anar Seeds']","['Cold Drink', 'Extra Cheese', 'Papad', 'Chutney', 'Ice Cream', 'French Fries']"
701,Dal Tadka,Street Food,228,"['Onion', 'Cheese']","['Extra Cheese', 'Papad', 'Cold Drink', 'Chutney', 'French Fries', 'Ice Cream']"
702,Misal Pav,Main Course,252,"['Butter', 'Cheese', 'Anar Seeds', 'Tomato', 'Coriander', 'Dahi', 'Onion']","['Chutney', 'Extra Cheese', 'Papad']"
703,Gulab Jamun,Street Food,274,"['Cheese', 'Tomato', 'Dahi']","['Extra Cheese', 'Chutney', 'Cold Drink', 'Papad', 'French Fries', 'Ice Cream']"
704,Lassi,Dessert,81,"['Tomato', 'Butter', 'Dahi', 'Cheese']","['Chutney', 'Papad', 'French Fries', 'Ice Cream', 'Cold Drink']"
705,Ice Cream,Drink,170,"['Butter', 'Coriander', 'Cheese', 'Tomato']","['Chutney', 'French Fries', 'Papad', 'Cold Drink']"
706,Sev Puri,Main Course,157,['Anar Seeds'],"['Chutney', 'Ice Cream', 'Cold Drink', 'Extra Cheese', 'Papad', 'French Fries']"
707,Chicken Curry,Main Course,204,"['Dahi', 'Onion', 'Anar Seeds', 'Coriander', 'Tomato', 'Cheese']","['French Fries', 'Cold Drink']"
708,Chole Bhature,Street Food,193,['Coriander'],"['Ice Cream', 'Papad', 'French Fries', 'Chutney', 'Cold Drink', 'Extra Cheese']"
709,Masala Dosa,Drink,218,"['Onion', 'Tomato', 'Dahi']","['Extra Cheese', 'Cold Drink', 'Chutney', 'French Fries']"
710,Dhokla,Main Course,182,"['Dahi', 'Cheese', 'Coriander', 'Onion', 'Tomato', 'Anar Seeds', 'Butter']","['Extra Cheese', 'Cold Drink']"
711,Dal Tadka,Street Food,50,"['Cheese', 'Tomato', 'Onion', 'Anar Seeds', 'Coriander', 'Dahi', 'Butter']","['Extra Cheese', 'French Fries', 'Ice Cream']"
712,Paneer Tikka,Dessert,155,"['Cheese', 'Anar Seeds', 'Butter', 'Dahi', 'Onion']","['Ice Cream', 'Cold Drink']"
713,Pav Bhaji,Street Food,241,"['Butter', 'Coriander', 'Onion', 'Tomato']","['Ice Cream', 'Cold Drink', 'Chutney', 'Extra Cheese']"
714,Pani Puri,Street Food,181,"['Anar Seeds', 'Tomato', 'Onion']","['Extra Cheese', 'Ice Cream', 'Papad', 'Cold Drink', 'French Fries']"
715,Rasgulla,Street Food,71,"['Tomato', 'Coriander', 'Dahi', 'Anar Seeds', 'Butter', 'Onion']","['Cold Drink', 'French Fries', 'Papad', 'Extra Cheese', 'Ice Cream', 'Chutney']"
716,Pav Bhaji,Dessert,221,"['Coriander', 'Tomato', 'Anar Seeds', 'Onion', 'Cheese', 'Butter']","['Papad', 'French Fries', 'Cold Drink', 'Ice Cream', 'Chutney']"
717,Fish Fry,Street Food,47,"['Coriander', 'Tomato']","['Cold Drink', 'Extra Cheese', 'Chutney']"
718,Thali,Street Food,40,"['Cheese', 'Butter']","['Extra Cheese', 'Ice Cream', 'Papad']"
719,Paratha,Main Course,283,"['Dahi', 'Butter']",['Ice Cream']
720,Idli Sambar,Street Food,195,"['Dahi', 'Anar Seeds', 'Cheese', 'Tomato', 'Coriander']",['Papad']
721,Paratha,Street Food,273,"['Cheese', 'Anar Seeds', 'Butter']",['Ice Cream']
722,Gulab Jamun,Main Course,151,['Dahi'],"['French Fries', 'Chutney', 'Ice Cream']"
723,Vada Pav,Street Food,181,"['Anar Seeds', 'Tomato', 'Butter', 'Coriander', 'Dahi']","['Cold Drink', 'Ice Cream', 'French Fries', 'Chutney']"
724,Dal Tadka,Dessert,153,"['Anar Seeds', 'Butter', 'Cheese', 'Tomato', 'Onion', 'Coriander', 'Dahi']","['Ice Cream', 'Cold Drink']"
725,Aloo Tikki,Dessert,237,"['Butter', 'Anar Seeds']","['Ice Cream', 'Papad']"
726,Sev Puri,Snack,211,"['Butter', 'Onion']","['Extra Cheese', 'Ice Cream', 'Cold Drink', 'French Fries', 'Papad']"
727,Veg Biryani,Snack,155,"['Cheese', 'Onion', 'Tomato']","['Extra Cheese', 'French Fries', 'Chutney']"
728,Jalebi,Main Course,62,"['Butter', 'Anar Seeds', 'Onion', 'Cheese', 'Coriander', 'Dahi']","['Ice Cream', 'French Fries', 'Papad', 'Cold Drink', 'Extra Cheese']"
729,Rasgulla,Snack,197,"['Butter', 'Dahi', 'Tomato', 'Cheese', 'Onion', 'Coriander']","['Ice Cream', 'French Fries']"
730,Butter Naan,Street Food,43,"['Anar Seeds', 'Tomato', 'Onion']","['Extra Cheese', 'Papad', 'Cold Drink', 'Chutney', 'Ice Cream', 'French Fries']"
731,Masala Dosa,Dessert,243,"['Butter', 'Anar Seeds', 'Coriander']","['Cold Drink', 'French Fries']"
732,Aloo Tikki,Snack,70,"['Butter', 'Coriander', 'Cheese', 'Tomato', 'Onion']","['Papad', 'Cold Drink', 'Chutney', 'Ice Cream', 'French Fries']"
733,Gulab Jamun,Main Course,188,"['Cheese', 'Coriander', 'Anar Seeds', 'Onion', 'Tomato']","['Chutney', 'Extra Cheese', 'French Fries', 'Papad', 'Ice Cream', 'Cold Drink']"
734,Falooda,Snack,163,"['Cheese', 'Onion', 'Anar Seeds']","['Extra Cheese', 'Chutney', 'Cold Drink', 'Ice Cream']"
735,Veg Biryani,Street Food,52,"['Onion', 'Dahi']",['Chutney']
736,Gulab Jamun,Main Course,94,"['Anar Seeds', 'Onion']",['Chutney']
737,Paratha,Dessert,182,"['Anar Seeds', 'Dahi', 'Cheese', 'Tomato']","['Cold Drink', 'Extra Cheese', 'Papad']"
738,Rasgulla,Main Course,199,"['Anar Seeds', 'Coriander', 'Cheese', 'Onion', 'Tomato']","['French Fries', 'Extra Cheese', 'Ice Cream', 'Papad', 'Chutney']"
739,Chicken Curry,Drink,218,"['Coriander', 'Dahi']","['French Fries', 'Ice Cream']"
740,Aloo Tikki,Main Course,179,"['Dahi', 'Butter', 'Tomato']","['Chutney', 'French Fries', 'Ice Cream']"
741,Vada Pav,Street Food,142,"['Dahi', 'Cheese', 'Coriander', 'Anar Seeds']",['Chutney']
742,Rasgulla,Drink,114,"['Anar Seeds', 'Butter', 'Tomato']","['French Fries', 'Ice Cream', 'Extra Cheese', 'Chutney', 'Papad', 'Cold Drink']"
743,Ice Cream,Snack,139,"['Butter', 'Tomato', 'Cheese', 'Coriander']",['Chutney']
744,Paneer Tikka,Drink,170,"['Butter', 'Tomato', 'Onion', 'Cheese', 'Dahi', 'Anar Seeds', 'Coriander']","['Papad', 'Chutney', 'Extra Cheese', 'Cold Drink']"
745,Rasgulla,Dessert,247,"['Coriander', 'Butter']","['French Fries', 'Papad']"
746,Aloo Tikki,Main Course,191,"['Cheese', 'Butter', 'Anar Seeds']","['French Fries', 'Extra Cheese', 'Ice Cream', 'Papad', 'Cold Drink', 'Chutney']"
747,Cold Coffee,Street Food,206,"['Cheese', 'Onion', 'Tomato', 'Dahi']","['Chutney', 'Papad', 'French Fries', 'Extra Cheese']"
748,Paneer Tikka,Drink,117,"['Coriander', 'Butter', 'Dahi', 'Onion', 'Cheese']",['French Fries']
749,Paratha,Street Food,239,"['Butter', 'Coriander', 'Cheese', 'Tomato', 'Anar Seeds', 'Dahi']","['Papad', 'Cold Drink', 'Chutney', 'Extra Cheese', 'French Fries']"
750,Upma,Dessert,222,['Dahi'],"['Extra Cheese', 'Papad', 'French Fries', 'Cold Drink', 'Chutney']"
751,Chai,Main Course,129,"['Dahi', 'Anar Seeds', 'Coriander', 'Tomato']","['French Fries', 'Cold Drink', 'Papad', 'Extra Cheese', 'Chutney']"
752,Fish Fry,Main Course,285,"['Anar Seeds', 'Onion', 'Dahi']","['Ice Cream', 'Chutney', 'Papad', 'French Fries']"
753,Chai,Dessert,284,"['Onion', 'Butter', 'Dahi', 'Tomato', 'Anar Seeds', 'Cheese', 'Coriander']","['Cold Drink', 'Papad']"
754,Paneer Tikka,Snack,148,"['Dahi', 'Anar Seeds', 'Tomato', 'Coriander', 'Onion', 'Cheese']","['Chutney', 'Cold Drink', 'Extra Cheese', 'Ice Cream', 'Papad', 'French Fries']"
755,Veg Biryani,Snack,52,"['Cheese', 'Butter', 'Tomato', 'Dahi']","['Chutney', 'Extra Cheese', 'Ice Cream', 'Papad', 'French Fries']"
756,Sev Puri,Dessert,42,"['Onion', 'Anar Seeds', 'Cheese']","['Ice Cream', 'Extra Cheese', 'Papad', 'French Fries']"
757,Paneer Tikka,Drink,139,"['Dahi', 'Coriander', 'Onion', 'Tomato', 'Cheese']","['Cold Drink', 'Extra Cheese', 'Ice Cream', 'Chutney', 'Papad']"
758,Poha,Street Food,172,"['Dahi', 'Butter', 'Cheese', 'Onion', 'Coriander', 'Tomato']","['Papad', 'Ice Cream']"
759,Dhokla,Dessert,136,"['Butter', 'Tomato', 'Anar Seeds']","['Extra Cheese', 'Papad', 'Chutney']"
760,Idli Sambar,Street Food,232,"['Tomato', 'Coriander', 'Butter', 'Onion']","['Papad', 'Ice Cream', 'Cold Drink', 'Extra Cheese', 'Chutney']"
761,Rasgulla,Street Food,256,['Coriander'],"['Chutney', 'Papad', 'Cold Drink', 'Extra Cheese']"
762,Lassi,Street Food,292,"['Tomato', 'Dahi', 'Coriander', 'Anar Seeds', 'Butter', 'Onion', 'Cheese']","['Cold Drink', 'French Fries', 'Chutney', 'Papad', 'Extra Cheese']"
763,Fish Fry,Drink,280,"['Cheese', 'Dahi', 'Onion', 'Tomato']","['Extra Cheese', 'Papad', 'French Fries', 'Ice Cream']"
764,Paneer Tikka,Drink,175,"['Anar Seeds', 'Butter']","['French Fries', 'Papad', 'Ice Cream', 'Extra Cheese']"
765,Rasgulla,Street Food,212,['Onion'],"['Extra Cheese', 'Papad', 'Ice Cream', 'French Fries', 'Chutney', 'Cold Drink']"
766,Dal Tadka,Snack,255,['Anar Seeds'],"['French Fries', 'Cold Drink', 'Ice Cream']"
767,Poha,Snack,132,"['Anar Seeds', 'Tomato', 'Dahi', 'Coriander']","['Chutney', 'Ice Cream', 'Cold Drink', 'French Fries', 'Extra Cheese', 'Papad']"
768,Cold Coffee,Drink,73,['Onion'],['French Fries']
769,Falooda,Dessert,63,"['Tomato', 'Anar Seeds', 'Coriander', 'Onion', 'Cheese', 'Butter']","['Extra Cheese', 'Cold Drink']"
770,Cold Coffee,Snack,102,"['Onion', 'Dahi', 'Coriander', 'Tomato', 'Butter']","['Ice Cream', 'Chutney', 'Extra Cheese', 'French Fries']"
771,Paratha,Dessert,238,"['Coriander', 'Tomato', 'Onion', 'Dahi', 'Butter', 'Cheese']","['Cold Drink', 'Ice Cream', 'French Fries', 'Chutney', 'Extra Cheese']"
772,Thali,Main Course,164,"['Dahi', 'Cheese', 'Tomato', 'Butter', 'Anar Seeds', 'Onion']",['Cold Drink']
773,Dhokla,Street Food,180,"['Onion', 'Dahi', 'Anar Seeds', 'Cheese', 'Butter', 'Tomato']",['Papad']
774,Paneer Tikka,Main Course,172,"['Dahi', 'Butter', 'Tomato']","['Cold Drink', 'Extra Cheese', 'Papad']"
775,Gulab Jamun,Street Food,119,['Cheese'],"['Extra Cheese', 'Papad', 'Cold Drink']"
776,Vada Pav,Dessert,121,"['Onion', 'Cheese', 'Dahi']","['Papad', 'Chutney', 'Extra Cheese']"
777,Rasgulla,Drink,178,"['Onion', 'Anar Seeds', 'Tomato', 'Cheese']","['Cold Drink', 'Extra Cheese', 'Ice Cream', 'French Fries']"
778,Upma,Main Course,197,"['Anar Seeds', 'Dahi']","['Chutney', 'Extra Cheese']"
779,Dhokla,Dessert,277,"['Cheese', 'Onion', 'Tomato', 'Coriander']","['Ice Cream', 'Chutney', 'French Fries']"
780,Dhokla,Dessert,144,['Coriander'],"['Papad', 'Ice Cream', 'Extra Cheese', 'French Fries', 'Chutney']"
781,Jalebi,Street Food,181,['Onion'],"['Extra Cheese', 'French Fries', 'Papad', 'Ice Cream']"
782,Vada Pav,Street Food,118,"['Dahi', 'Coriander', 'Cheese', 'Anar Seeds', 'Butter', 'Tomato', 'Onion']","['Chutney', 'Ice Cream']"
783,Ice Cream,Main Course,256,"['Coriander', 'Cheese', 'Butter', 'Tomato']",['Papad']
784,Butter Naan,Snack,131,['Onion'],"['Extra Cheese', 'Chutney', 'Ice Cream', 'Cold Drink', 'French Fries']"
785,Gulab Jamun,Dessert,59,"['Tomato', 'Butter', 'Onion']","['Papad', 'Extra Cheese', 'Ice Cream', 'Cold Drink', 'French Fries']"
786,Thali,Street Food,45,"['Cheese', 'Onion', 'Tomato', 'Butter', 'Anar Seeds', 'Coriander', 'Dahi']",['French Fries']
787,Poha,Dessert,165,"['Coriander', 'Onion', 'Cheese', 'Tomato']","['Chutney', 'Ice Cream', 'Cold Drink', 'French Fries', 'Papad', 'Extra Cheese']"
788,Veg Biryani,Snack,48,['Cheese'],"['Cold Drink', 'Chutney', 'French Fries', 'Extra Cheese', 'Papad', 'Ice Cream']"
789,Idli Sambar,Snack,65,"['Onion', 'Tomato', 'Anar Seeds', 'Butter', 'Coriander', 'Dahi', 'Cheese']","['French Fries', 'Cold Drink']"
790,Dhokla,Dessert,85,"['Anar Seeds', 'Tomato', 'Onion', 'Dahi', 'Butter']","['Extra Cheese', 'Ice Cream', 'French Fries']"
791,Gulab Jamun,Drink,257,"['Dahi', 'Onion']",['French Fries']
792,Chicken Curry,Snack,231,"['Butter', 'Anar Seeds', 'Coriander', 'Dahi']","['Papad', 'Chutney', 'French Fries', 'Cold Drink']"
793,Poha,Dessert,204,"['Onion', 'Butter', 'Dahi', 'Cheese', 'Anar Seeds', 'Coriander']","['Extra Cheese', 'Chutney', 'French Fries', 'Papad']"
794,Lassi,Drink,109,['Butter'],"['Ice Cream', 'Chutney']"
795,Paratha,Main Course,240,"['Dahi', 'Coriander', 'Cheese', 'Onion']","['Papad', 'Extra Cheese', 'French Fries', 'Cold Drink', 'Ice Cream']"
796,Sev Puri,Street Food,104,"['Coriander', 'Cheese', 'Onion']","['French Fries', 'Papad', 'Ice Cream', 'Cold Drink']"
797,Lassi,Snack,171,"['Cheese', 'Dahi', 'Coriander', 'Onion']","['Ice Cream', 'Chutney', 'Extra Cheese', 'Papad']"
798,Rasgulla,Drink,85,['Butter'],"['Chutney', 'Ice Cream', 'French Fries', 'Extra Cheese', 'Cold Drink', 'Papad']"
799,Pav Bhaji,Street Food,133,"['Dahi', 'Coriander', 'Anar Seeds', 'Tomato', 'Butter', 'Onion']",['Extra Cheese']
800,Lassi,Dessert,145,"['Tomato', 'Butter', 'Cheese', 'Onion', 'Coriander', 'Dahi', 'Anar Seeds']","['Extra Cheese', 'French Fries', 'Ice Cream', 'Chutney', 'Cold Drink', 'Papad']"
801,Aloo Tikki,Snack,202,"['Cheese', 'Coriander', 'Tomato', 'Onion', 'Anar Seeds', 'Butter']","['French Fries', 'Ice Cream']"
802,Falooda,Main Course,258,['Cheese'],"['Cold Drink', 'Chutney', 'Papad', 'Ice Cream']"
803,Dhokla,Main Course,238,"['Coriander', 'Cheese', 'Anar Seeds', 'Onion', 'Butter', 'Tomato']","['French Fries', 'Papad', 'Ice Cream', 'Chutney', 'Cold Drink', 'Extra Cheese']"
804,Cold Coffee,Drink,219,"['Tomato', 'Coriander']","['Chutney', 'Cold Drink', 'Extra Cheese', 'Ice Cream']"
805,Veg Biryani,Dessert,81,"['Onion', 'Anar Seeds', 'Butter', 'Coriander']","['French Fries', 'Chutney']"
806,Veg Biryani,Snack,202,"['Cheese', 'Onion', 'Anar Seeds', 'Tomato', 'Coriander', 'Dahi', 'Butter']","['Papad', 'French Fries', 'Chutney']"
807,Chole Bhature,Snack,97,"['Dahi', 'Onion', 'Coriander', 'Cheese', 'Butter', 'Anar Seeds']","['French Fries', 'Chutney']"
808,Upma,Drink,235,"['Cheese', 'Dahi', 'Butter', 'Onion', 'Tomato', 'Anar Seeds', 'Coriander']","['Papad', 'French Fries', 'Cold Drink', 'Ice Cream', 'Extra Cheese']"
809,Thali,Main Course,299,['Butter'],"['French Fries', 'Extra Cheese', 'Cold Drink']"
810,Veg Biryani,Dessert,173,"['Cheese', 'Onion', 'Tomato', 'Coriander', 'Anar Seeds', 'Butter', 'Dahi']","['French Fries', 'Papad', 'Chutney', 'Cold Drink']"
811,Rasgulla,Main Course,69,"['Dahi', 'Anar Seeds', 'Cheese']","['Chutney', 'French Fries', 'Papad']"
812,Dal Tadka,Dessert,285,"['Butter', 'Tomato']",['French Fries']
813,Paratha,Drink,52,"['Cheese', 'Dahi', 'Anar Seeds', 'Coriander']","['Chutney', 'French Fries', 'Cold Drink']"
814,Vada Pav,Street Food,91,"['Coriander', 'Tomato', 'Onion', 'Dahi']","['Ice Cream', 'Cold Drink', 'Extra Cheese', 'Chutney', 'Papad', 'French Fries']"
815,Chai,Drink,207,"['Onion', 'Butter', 'Tomato', 'Cheese']","['Ice Cream', 'Papad', 'Extra Cheese', 'Cold Drink']"
816,Cold Coffee,Street Food,61,['Dahi'],"['French Fries', 'Papad']"
817,Gulab Jamun,Dessert,68,"['Onion', 'Cheese']","['Extra Cheese', 'French Fries', 'Cold Drink', 'Papad']"
818,Jalebi,Dessert,42,"['Tomato', 'Dahi', 'Coriander']","['French Fries', 'Cold Drink', 'Chutney', 'Ice Cream', 'Extra Cheese']"
819,Paneer Tikka,Main Course,252,"['Cheese', 'Anar Seeds', 'Butter', 'Tomato', 'Dahi', 'Coriander']","['Extra Cheese', 'Ice Cream', 'Cold Drink', 'French Fries']"
820,Chai,Dessert,159,"['Onion', 'Coriander', 'Anar Seeds', 'Butter', 'Cheese', 'Tomato']","['Cold Drink', 'Papad']"
821,Paratha,Drink,96,"['Anar Seeds', 'Dahi', 'Tomato', 'Cheese', 'Coriander']","['French Fries', 'Papad', 'Ice Cream', 'Cold Drink', 'Extra Cheese', 'Chutney']"
822,Vada Pav,Snack,207,"['Dahi', 'Onion', 'Cheese', 'Tomato', 'Butter', 'Coriander']","['Chutney', 'Cold Drink', 'Extra Cheese', 'Papad', 'Ice Cream']"
823,Thali,Drink,102,['Butter'],"['Extra Cheese', 'French Fries']"
824,Pav Bhaji,Snack,268,"['Butter', 'Coriander']","['Extra Cheese', 'Chutney']"
825,Thali,Snack,199,['Tomato'],"['Ice Cream', 'French Fries', 'Extra Cheese', 'Cold Drink', 'Papad', 'Chutney']"
826,Bhel,Snack,160,"['Onion', 'Coriander', 'Tomato']","['Cold Drink', 'Ice Cream', 'Papad', 'Chutney']"
827,Cold Coffee,Dessert,279,"['Dahi', 'Cheese', 'Tomato', 'Coriander']","['Extra Cheese', 'Ice Cream', 'Papad', 'French Fries', 'Chutney', 'Cold Drink']"
828,Vada Pav,Street Food,126,"['Tomato', 'Dahi', 'Onion', 'Coriander', 'Butter', 'Cheese']","['Chutney', 'Cold Drink']"
829,Sev Puri,Drink,121,"['Onion', 'Dahi', 'Cheese', 'Anar Seeds', 'Butter', 'Tomato']","['Cold Drink', 'Ice Cream', 'Extra Cheese', 'French Fries', 'Chutney', 'Papad']"
830,Aloo Tikki,Drink,106,['Coriander'],"['Cold Drink', 'Extra Cheese', 'Papad', 'Ice Cream']"
831,Gulab Jamun,Main Course,206,"['Dahi', 'Coriander', 'Butter', 'Cheese', 'Tomato', 'Anar Seeds']","['Chutney', 'Ice Cream', 'Cold Drink', 'French Fries', 'Extra Cheese', 'Papad']"
832,Samosa,Dessert,213,"['Onion', 'Anar Seeds', 'Tomato', 'Cheese', 'Dahi', 'Coriander']","['Ice Cream', 'Cold Drink', 'Extra Cheese', 'French Fries', 'Chutney']"
833,Gulab Jamun,Drink,179,"['Dahi', 'Tomato', 'Butter', 'Coriander']","['Papad', 'French Fries', 'Cold Drink', 'Chutney']"
834,Samosa,Street Food,58,"['Cheese', 'Coriander', 'Tomato', 'Butter', 'Onion', 'Anar Seeds']",['Extra Cheese']
835,Bhel,Drink,98,"['Butter', 'Dahi']","['Papad', 'French Fries']"
836,Cold Coffee,Main Course,242,"['Anar Seeds', 'Tomato', 'Dahi', 'Cheese', 'Butter', 'Coriander', 'Onion']","['Chutney', 'Extra Cheese', 'Ice Cream']"
837,Chicken Curry,Street Food,69,['Tomato'],"['Ice Cream', 'French Fries', 'Cold Drink', 'Extra Cheese', 'Chutney']"
838,Paratha,Main Course,298,"['Dahi', 'Tomato', 'Coriander']","['Cold Drink', 'Extra Cheese']"
839,Masala Dosa,Snack,179,"['Tomato', 'Anar Seeds', 'Onion']","['French Fries', 'Papad', 'Chutney']"
840,Misal Pav,Main Course,123,['Dahi'],['Ice Cream']
841,Lassi,Snack,203,"['Anar Seeds', 'Cheese', 'Dahi', 'Butter', 'Coriander', 'Tomato']","['French Fries', 'Papad', 'Chutney', 'Ice Cream']"
842,Pani Puri,Snack,82,"['Coriander', 'Tomato']","['French Fries', 'Papad', 'Chutney', 'Extra Cheese', 'Cold Drink', 'Ice Cream']"
843,Fish Fry,Drink,217,"['Butter', 'Dahi', 'Anar Seeds', 'Cheese']","['Extra Cheese', 'Chutney']"
844,Dhokla,Street Food,105,"['Cheese', 'Butter', 'Dahi', 'Tomato', 'Anar Seeds']","['Extra Cheese', 'Papad', 'Chutney', 'French Fries']"
845,Sev Puri,Drink,246,['Butter'],"['Ice Cream', 'French Fries', 'Extra Cheese']"
846,Misal Pav,Dessert,283,['Anar Seeds'],['Cold Drink']
847,Misal Pav,Street Food,225,"['Butter', 'Coriander', 'Cheese', 'Tomato', 'Onion', 'Anar Seeds']","['French Fries', 'Chutney', 'Cold Drink', 'Ice Cream', 'Papad', 'Extra Cheese']"
848,Veg Biryani,Snack,171,"['Onion', 'Dahi']","['Cold Drink', 'Ice Cream', 'Papad', 'Extra Cheese', 'French Fries', 'Chutney']"
849,Bhel,Main Course,237,"['Anar Seeds', 'Cheese', 'Coriander', 'Butter', 'Tomato', 'Dahi']","['Cold Drink', 'Chutney', 'Papad']"
850,Jalebi,Snack,187,"['Coriander', 'Tomato']","['Extra Cheese', 'Ice Cream']"
851,Masala Dosa,Main Course,267,"['Tomato', 'Butter']",['Ice Cream']
852,Thali,Snack,292,"['Anar Seeds', 'Dahi', 'Tomato', 'Cheese', 'Coriander']","['French Fries', 'Chutney', 'Papad', 'Cold Drink', 'Extra Cheese', 'Ice Cream']"
853,Upma,Dessert,144,"['Butter', 'Coriander', 'Cheese', 'Onion', 'Anar Seeds', 'Dahi']","['Ice Cream', 'Papad', 'Cold Drink', 'Extra Cheese', 'Chutney']"
854,Samosa,Snack,50,"['Coriander', 'Anar Seeds', 'Tomato', 'Onion', 'Cheese', 'Butter', 'Dahi']",['Chutney']
855,Misal Pav,Drink,218,"['Tomato', 'Anar Seeds', 'Coriander', 'Dahi']","['French Fries', 'Ice Cream', 'Cold Drink', 'Chutney', 'Extra Cheese', 'Papad']"
856,Pani Puri,Street Food,121,"['Cheese', 'Onion']","['Papad', 'Cold Drink', 'French Fries']"
857,Sev Puri,Drink,104,"['Cheese', 'Butter', 'Tomato', 'Coriander', 'Dahi']","['Cold Drink', 'Papad', 'Extra Cheese']"
858,Chicken Curry,Main Course,195,"['Onion', 'Coriander', 'Dahi', 'Tomato', 'Butter', 'Cheese']","['Ice Cream', 'Chutney', 'French Fries', 'Cold Drink']"
859,Upma,Street Food,184,"['Anar Seeds', 'Dahi']","['Ice Cream', 'Extra Cheese', 'French Fries']"
